cluster,pcis_rank,road_name,highway_type,lat_center,lon_center,violation_count,unique_vehicles,peak_ratio,dominant_hour,dominant_day,dominant_type,road_capacity_factor,violation_freq,speed_degradation,peak_hour_weight,PCIS,PCIS_score,severity_tier,spread_m
714,254,Jayamahal Road,primary,13.00601505652174,77.5932052,23,19,0.4782608695652174,21,Wednesday,['NO PARKING'],0.75,0.18595781259619928,0.404,1.4783,0.083295,11.15,LOW,37.33413042523059
388,255,Outer Ring Road,trunk,12.923014011764703,77.67008748823528,17,17,0.2941176470588235,23,Friday,['NO PARKING'],0.95,0.15185339716516016,0.4437,1.2941,0.082833,11.09,LOW,41.02347454068428
355,256,Magadi Main Road,primary,12.985424448193935,77.479913216875,16,15,0.5625,7,Friday,['WRONG PARKING'],0.85,0.14507732566941692,0.4278,1.5625,0.082429,11.03,LOW,33.89333353039377
246,257,Sarjapura Main Road,primary,12.904478102129367,77.70213147155029,10,10,0.1,2,Thursday,['WRONG PARKING'],0.85,0.09347081359068925,0.94,1.1,0.082151,11.0,LOW,10.0
68,258,17th Cross Road,secondary,12.9119428,77.65162571851852,27,25,0.037037037037037,6,Tuesday,['NO PARKING'],0.7,0.204232218015352,0.5512,1.037,0.081717,10.94,LOW,25.057478933259976
158,259,HMT Main Road,primary,13.02277229032258,77.56296108387097,31,31,0.1935483870967742,0,Sunday,['WRONG PARKING'],0.85,0.22006222802723838,0.3638,1.1935,0.081217,10.87,LOW,90.7184507258698
164,260,Nagawara Main Road,primary,13.036208776470588,77.62321102352941,17,17,0.0,23,Monday,['NO PARKING'],0.85,0.15185339716516016,0.6248,1.0,0.080646,10.8,LOW,19.401058823116323
665,261,Bagaluru Main Road,primary,13.121409233333337,77.61926253333333,15,14,0.7333333333333333,21,Monday,['WRONG PARKING'],0.85,0.1378903387635023,0.387,1.7333,0.078621,10.53,LOW,44.84933897303129
203,262,9th Cross Road,secondary,12.911082228,77.578304416,25,25,0.48,5,Thursday,['WRONG PARKING'],0.7,0.19544679371851464,0.3857,1.48,0.078098,10.46,LOW,38.63143765714544
95,263,Rampura Main Road,primary,13.03586951111111,77.73537141666667,18,18,0.1666666666666666,1,Wednesday,['NO PARKING'],0.85,0.15826301094362202,0.4973,1.1667,0.078051,10.45,LOW,26.86291764681564
467,263,Kempegowda Road,tertiary,12.961006474418603,77.63714283333333,129,111,0.0387596899224806,23,Saturday,['NO PARKING'],0.61,0.38624401200995656,0.3188,1.0388,0.078026,10.45,LOW,104.29070215454084
426,265,24th Main Road,primary,12.903846554545456,77.58575716969698,33,33,0.0909090909090909,1,Thursday,['NO PARKING'],0.85,0.227249214933153,0.369,1.0909,0.077756,10.41,LOW,84.72839202059185
25,266,19th Main Road,primary,12.919992332432432,77.64511590270271,37,37,0.054054054054054,23,Monday,['NO PARKING'],0.82,0.24043490020735808,0.3725,1.0541,0.077414,10.36,LOW,72.42170733285957
617,267,Subramanyapura Main Road,primary,12.909537964462489,77.55002240852906,22,22,0.1818181818181818,5,Friday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.85,0.18091241383932422,0.4254,1.1818,0.077309,10.35,LOW,40.31367432426117
338,268,CMR Road,residential,13.022549083653937,77.6378287741035,77,77,0.8181818181818182,7,Monday,['WRONG PARKING'],0.35,0.3256861568149476,0.3726,1.8182,0.077224,10.34,LOW,45.6878728015585
362,269,1st A Main Road,secondary,12.966944458490566,77.5432097,53,53,0.0188679245283018,5,Sunday,['WRONG PARKING'],0.76,0.2820927602615932,0.3523,1.0189,0.076957,10.3,LOW,83.21044202566924
381,269,Unnamed Road,tertiary,13.18390233902439,77.68641455609756,41,40,0.1219512195121951,23,Wednesday,['WRONG PARKING'],0.55,0.252299691848049,0.4944,1.122,0.076975,10.3,LOW,30.69505570017251
852,271,1st Cross Road,secondary,12.8935967,77.5628,8,8,1.0,7,Monday,['NO PARKING'],0.7,0.06968150790142413,0.7845,2.0,0.076531,10.25,LOW,10.0
385,271,Old Madras Road,primary,12.992373543333334,77.65972197666666,30,30,0.0333333333333333,2,Wednesday,['NO PARKING'],0.85,0.21629845231647815,0.4031,1.0333,0.076579,10.25,LOW,54.77543380161696
557,273,Silk Board Double Decker Flyover,primary,12.91691956,77.59533927,30,30,0.5666666666666667,7,Sunday,"['NO PARKING', 'WRONG PARKING', 'PARKING IN A MAIN ROAD']",0.65,0.21629845231647815,0.3469,1.5667,0.076411,10.23,LOW,46.65522060647212
530,274,Bande Palya Road,secondary,12.894635692543474,77.63771222244995,9,6,0.5555555555555556,7,Tuesday,['NO PARKING'],0.7,0.0821718892637361,0.8475,1.5556,0.075833,10.15,LOW,10.0
217,275,Bannerghatta Main Road,primary,12.882176008695652,77.5959350173913,23,22,0.3043478260869565,2,Monday,['WRONG PARKING'],0.85,0.18595781259619928,0.3653,1.3043,0.075311,10.08,LOW,75.79304652157714
117,276,Cronwell Road,residential,12.962035340611353,77.59815529199417,687,504,0.0524017467248908,22,Wednesday,['NO PARKING'],0.35,0.583776765302597,0.3499,1.0524,0.075238,10.07,LOW,143.6502063181541
168,277,19th Main Road,primary,12.911343432142855,77.64456431785713,28,27,0.0357142857142857,4,Sunday,['NO PARKING'],0.85,0.20839225808551523,0.4098,1.0357,0.075181,10.06,LOW,50.29092402853573
664,278,Bagaluru Main Road,primary,13.121708433333334,77.61319606666667,12,12,0.6666666666666666,21,Wednesday,['WRONG PARKING'],0.85,0.11327490445477856,0.4679,1.6667,0.075087,10.05,LOW,24.32303045450525
353,278,Hesaraghatta Main Road,primary,13.04992516923077,77.50765189230769,13,13,0.6153846153846154,7,Thursday,['NO PARKING'],0.85,0.12206032875161596,0.4479,1.6154,0.075068,10.05,LOW,27.560145065644548
558,278,Hosur Road,primary,12.94463697142857,77.59713835714285,14,11,0.4285714285714285,20,Thursday,['NO PARKING'],0.85,0.13023936309643305,0.4748,1.4286,0.07509,10.05,LOW,25.588159802779064
588,281,Thavarekere Main Road,primary,12.924143625,77.60946848125,16,16,0.5,21,Tuesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.85,0.14507732566941692,0.4052,1.5,0.074951,10.03,LOW,39.34904330953673
624,282,Lakshmipura Main Road,primary,13.06075969473684,77.46130091578947,19,19,0.4736842105263157,21,Saturday,['WRONG PARKING'],0.82,0.16434377852747215,0.3766,1.4737,0.074792,10.01,LOW,49.64695140489108
94,283,Adi Kabir Ashram Main Road,primary,13.02281616,77.60085694,10,10,0.0,0,Thursday,['WRONG PARKING'],0.85,0.09347081359068925,0.94,1.0,0.074683,10.0,LOW,10.038472175167623
39,284,Dr Vishwesha Teertha Swamy Gala Road,residential,12.926758337837835,77.55080263153154,111,108,0.3063063063063063,2,Saturday,['NO PARKING'],0.35,0.3685759965428241,0.4418,1.3063,0.07445,9.97,LOW,48.16078437537034
344,285,13th Cross Road,secondary,12.984979291666669,77.54475083333334,12,12,0.0,23,Monday,['NO PARKING'],0.76,0.11327490445477856,0.8646,1.0,0.074432,9.96,LOW,11.618092245289162
744,286,Mysore Road,primary,12.94894750625,77.5361779625,16,16,0.625,19,Friday,['NO PARKING'],0.85,0.14507732566941692,0.3703,1.625,0.074204,9.93,LOW,57.702533975272175
170,287,MBT Road,tertiary,13.026398348387096,77.7205479064516,31,31,0.4838709677419355,20,Friday,['NO PARKING'],0.61,0.22006222802723838,0.3719,1.4839,0.074081,9.92,LOW,39.10561431575534
267,288,Thanisandra Main Road,primary,13.044923657142856,77.62672844285714,7,7,1.0,8,Thursday,['NO PARKING'],0.85,0.055718449499766204,0.7814,2.0,0.074015,9.91,LOW,10.0
439,289,HAL Airport Road,primary,12.956196846666668,77.71104457999999,15,15,0.5333333333333333,21,Saturday,['WRONG PARKING'],0.85,0.1378903387635023,0.4085,1.5333,0.073413,9.83,LOW,37.17436355910912
289,290,Mumbai Bengaluru Highway,residential,13.028930251392786,77.5396404123301,103,100,0.5436893203883495,20,Saturday,['NO PARKING'],0.35,0.3597905722459867,0.3775,1.5437,0.073383,9.82,LOW,52.29804445673802
128,291,Whitefield Main Road,primary,12.994427388888887,77.75775423333333,9,9,0.8888888888888888,21,Tuesday,['NO PARKING'],0.85,0.0821718892637361,0.5518,1.8889,0.0728,9.75,LOW,16.368884052702608
311,292,BB Road,tertiary,13.099346338235293,77.59743850882353,34,33,0.2941176470588235,20,Thursday,['WRONG PARKING'],0.55,0.23068565777932185,0.4397,1.2941,0.072195,9.66,LOW,31.237819642454006
167,293,Unknown,residential,12.971447179483894,77.60705192115635,565,483,0.4141592920353982,21,Thursday,['NO PARKING'],0.39,0.5606366261932507,0.2314,1.4142,0.071552,9.58,LOW,217.3117042054854
515,293,Hosapalya Main Road,primary,12.90582754,77.638866865,20,18,0.15,0,Tuesday,['WRONG PARKING'],0.82,0.17012780258431293,0.446,1.15,0.071552,9.58,LOW,32.689831118635624
343,295,Bagaluru Main Road,primary,13.121474235294118,77.6146543117647,17,17,0.4117647058823529,22,Saturday,['WRONG PARKING'],0.85,0.15185339716516016,0.3905,1.4118,0.07116,9.53,LOW,46.094475082658654
172,296,5th Main Road,primary,12.914803675254124,77.63233612174828,30,30,0.0666666666666666,6,Tuesday,['NO PARKING'],0.85,0.21629845231647815,0.3615,1.0667,0.070896,9.49,LOW,93.68448863060075
346,297,JJR Main Road,primary,12.963106746666666,77.55938697333333,15,14,0.1333333333333333,0,Sunday,['NO PARKING'],0.85,0.1378903387635023,0.5321,1.1333,0.070679,9.46,LOW,22.189776660275346
254,298,RK Road Number 7,tertiary,13.068474244444443,77.59272976349206,63,60,0.2222222222222222,5,Sunday,['NO PARKING'],0.55,0.3022341172909744,0.3476,1.2222,0.07062,9.45,LOW,55.80690876415398
510,298,RV Road,secondary,12.945366239285717,77.57998551428571,28,22,0.0357142857142857,5,Sunday,['NO PARKING'],0.7,0.20839225808551523,0.4672,1.0357,0.070586,9.45,LOW,30.71379279362324
227,300,Haralur Road,tertiary,12.91378544,77.66655687333333,15,15,0.1333333333333333,23,Friday,['NO PARKING'],0.55,0.1378903387635023,0.82,1.1333,0.070478,9.44,LOW,12.156518734106982
759,301,27th Main Road,primary,12.919281633333334,77.65170644444444,9,9,0.1111111111111111,0,Sunday,['WRONG PARKING'],0.85,0.0821718892637361,0.9075,1.1111,0.070427,9.43,LOW,10.0
885,302,Doddaballapur Main Road,primary,13.11711528235294,77.57784074117647,17,17,0.2941176470588235,22,Thursday,['NO PARKING'],0.85,0.15185339716516016,0.4214,1.2941,0.070389,9.42,LOW,36.29622377514238
615,303,4th Main Road,primary,12.99496360357143,77.65412555714285,28,18,0.0,0,Thursday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.85,0.20839225808551523,0.3958,1.0,0.070109,9.39,LOW,56.25423661825285
333,304,Hosur Road,primary,12.926933016666666,77.61631458333333,12,12,0.5833333333333334,6,Monday,['NO PARKING'],0.85,0.11327490445477856,0.4566,1.5833,0.069607,9.32,LOW,25.470194254925328
251,305,Kengeri Main Road,primary,12.937450304,77.492662016,25,24,0.08,6,Saturday,['WRONG PARKING'],0.85,0.19544679371851464,0.386,1.08,0.069256,9.27,LOW,58.555553574232064
694,306,Hoodi Main Road,primary,12.993420905882353,77.71716441764706,17,17,0.4705882352941176,2,Monday,['WRONG PARKING'],0.82,0.15185339716516016,0.3779,1.4706,0.069201,9.26,LOW,46.33987293189151
202,307,46th Cross Road,secondary,12.988633716666666,77.55882023333334,18,14,0.5,21,Sunday,['NO PARKING'],0.7,0.15826301094362202,0.4134,1.5,0.068697,9.2,LOW,29.1721613181441
224,308,Vibgyor High School Road,residential,12.95158539998754,77.71745280543908,63,57,0.2857142857142857,2,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.35,0.3022341172909744,0.5037,1.2857,0.068505,9.17,LOW,33.05368454744
705,309,5th Main Road,primary,12.91054109853549,77.63248473047005,10,9,0.7,20,Wednesday,['WRONG PARKING'],0.85,0.09347081359068925,0.5067,1.7,0.068438,9.16,LOW,19.449718938420105
436,310,Hosur Road,primary,12.94938933125,77.605898375,16,15,0.375,23,Sunday,['NO PARKING'],0.85,0.14507732566941692,0.4016,1.375,0.068095,9.12,LOW,40.46065245869386
723,311,RK Road Number 7,residential,13.071037566666666,77.59252954545455,33,31,0.1515151515151515,0,Saturday,['WRONG PARKING'],0.35,0.227249214933153,0.74,1.1515,0.067774,9.07,LOW,15.33951018967459
693,312,Hosur Road,primary,12.855584,77.66431278666667,15,14,0.5333333333333333,20,Sunday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.75,0.1378903387635023,0.4265,1.5333,0.06763,9.05,LOW,27.34126062289525
261,313,Kengeri Main Road,primary,12.939548652941175,77.4930227764706,17,17,0.1764705882352941,6,Tuesday,['NO PARKING'],0.85,0.15185339716516016,0.4445,1.1765,0.067501,9.04,LOW,32.03617800130463
494,314,1st Main Road,primary,12.884173172727271,77.64148049090909,11,11,0.4545454545454545,7,Sunday,['WRONG PARKING'],0.85,0.10378592333246321,0.5247,1.4545,0.067326,9.01,LOW,19.38127040358433
470,315,Kengeri Main Road,primary,12.914480994604126,77.48124542961538,26,26,0.0769230769230769,23,Wednesday,['NO PARKING'],0.79,0.19992087099785716,0.3939,1.0769,0.066996,8.97,LOW,45.86639024828085
183,316,Dr Ambedkar Road,residential,12.977509635064935,77.59114351818182,77,77,0.6233766233766234,20,Saturday,['NO PARKING'],0.35,0.3256861568149476,0.3618,1.6234,0.066952,8.96,LOW,46.79056571684424
354,317,Ramdev Medicals,secondary,12.894269156286072,77.65715222867604,31,31,0.1935483870967742,5,Monday,['NO PARKING'],0.63,0.22006222802723838,0.404,1.1935,0.066848,8.95,LOW,35.85489891825932
273,318,Unnamed Road,tertiary,13.184098051515152,77.68783751818182,33,33,0.1515151515151515,22,Wednesday,['WRONG PARKING'],0.55,0.227249214933153,0.4619,1.1515,0.066478,8.9,LOW,29.328816751327853
340,319,Banaswadi Main Road,primary,13.002111615384614,77.63319400384616,26,26,0.0384615384615384,5,Monday,['NO PARKING'],0.85,0.19992087099785716,0.3752,1.0385,0.066213,8.86,LOW,68.21407963371314
595,319,Anjanapura Main Road,primary,12.88330471904762,77.54892871428572,21,20,0.0476190476190476,4,Sunday,['NO PARKING'],0.85,0.17564270285442532,0.423,1.0476,0.066158,8.86,LOW,39.92930039268556
899,321,Subramanyapura Main Road,primary,12.911519474270037,77.55210985738726,12,12,0.5,6,Sunday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.85,0.11327490445477856,0.4574,1.5,0.06606,8.84,LOW,25.394592594771463
119,322,1st Cross Road,secondary,12.908455228571428,77.60094216734694,49,45,0.0,0,Sunday,['NO PARKING'],0.7,0.2729691075551781,0.3432,1.0,0.065578,8.78,LOW,69.9227302372993
406,323,Patalamma Gudi Road,tertiary,12.9387751125,77.57836778125,16,16,0.0,23,Monday,['NO PARKING'],0.55,0.14507732566941692,0.82,1.0,0.06543,8.76,LOW,12.40027834125119
210,324,Padmasri CK Venkata Ramaiah Road,residential,13.02905754375,77.57085678749999,32,31,0.125,2,Saturday,['NO PARKING'],0.35,0.2237101766871223,0.74,1.125,0.065184,8.73,LOW,14.64313703673768
626,325,Konanakunte Main Road,primary,12.86089735,77.52945785714284,14,14,0.2142857142857142,6,Sunday,['NO PARKING'],0.85,0.13023936309643305,0.4841,1.2143,0.065076,8.71,LOW,24.749839979611057
165,326,10th Main Road,primary,12.937911056745854,77.55751550160907,19,19,0.1578947368421052,5,Sunday,['WRONG PARKING'],0.85,0.16434377852747215,0.4002,1.1579,0.064732,8.67,LOW,44.59252582877123
492,327,HMT Main Road,primary,13.048995708333331,77.54322555833333,12,12,0.5833333333333334,21,Saturday,"['WRONG PARKING', 'NO PARKING', 'PARKING ON FOOTPATH']",0.85,0.11327490445477856,0.4227,1.5833,0.064439,8.63,LOW,30.252120511992857
568,328,Shankara Nagar Main Road,primary,13.019040553333332,77.53996022666666,15,15,0.2,0,Saturday,['WRONG PARKING'],0.85,0.1378903387635023,0.4571,1.2,0.06429,8.61,LOW,28.41952562119717
430,329,Hosur Road,primary,12.835894927777778,77.6790202,18,18,0.2222222222222222,22,Friday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.79,0.15826301094362202,0.4181,1.2222,0.063889,8.55,LOW,33.34130921179284
561,329,Konanakunte Main Road,primary,12.871756680952382,77.53898005238095,21,19,0.0,5,Saturday,['WRONG PARKING'],0.85,0.17564270285442532,0.4278,1.0,0.063869,8.55,LOW,38.84298658314094
262,331,Whitefield Main Road,primary,13.002406935,77.75720503,20,20,0.05,2,Sunday,['NO PARKING'],0.85,0.17012780258431293,0.4091,1.05,0.062117,8.32,LOW,42.74403387993079
704,332,Kaggadaspura Main Road,primary,12.98358615,77.6797858875,8,8,0.375,22,Thursday,"['PARKING OPPOSITE TO ANOTHER PARKED VEHICLE', 'WRONG PARKING']",0.79,0.06968150790142413,0.8205,1.375,0.062105,8.31,LOW,10.0
219,333,Electronics City Flyover,residential,12.880998881818185,77.64501590545456,55,45,0.5818181818181818,21,Wednesday,['WRONG PARKING'],0.49,0.2864041072790881,0.279,1.5818,0.061934,8.29,LOW,64.65073362199368
102,334,Saunders Road,residential,12.995206059887003,77.6101425079096,354,303,0.7062146892655368,21,Monday,['WRONG PARKING'],0.35,0.5053363393039186,0.2047,1.7062,0.061773,8.27,LOW,185.6915151438312
838,335,1st Main Road,primary,12.989111070000002,77.54620916,10,10,1.0,20,Tuesday,['WRONG PARKING'],0.85,0.09347081359068925,0.386,2.0,0.061336,8.21,LOW,37.00595291248207
99,336,G Narayana Kumar Road,tertiary,12.98377131790035,77.5291081918808,22,21,0.6818181818181818,7,Monday,['NO PARKING'],0.55,0.18091241383932422,0.363,1.6818,0.060745,8.13,LOW,31.14794672743786
555,337,Hosur Road,primary,12.805755323529413,77.6994283117647,17,16,0.0,23,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING']",0.85,0.15185339716516016,0.4671,1.0,0.060291,8.07,LOW,29.046447786594616
462,338,Industrial Park Road,tertiary,12.977897290697676,77.71307592790698,43,43,0.0,1,Thursday,"['WRONG PARKING', 'PARKING IN A MAIN ROAD']",0.55,0.2578145921181614,0.4227,1.0,0.059938,8.02,LOW,36.574836643350885
409,339,Mumbai Bengaluru Highway,tertiary,13.050244292,77.494542196,25,23,0.56,20,Monday,['WRONG PARKING'],0.55,0.19544679371851464,0.357,1.56,0.059867,8.01,LOW,33.92486222374153
774,339,National High School Road,secondary,12.949138703703705,77.57696245185186,27,26,0.1851851851851851,23,Friday,['NO PARKING'],0.7,0.204232218015352,0.3533,1.1852,0.059863,8.01,LOW,48.19942303857887
197,341,14th Main Road,primary,12.906340117073167,77.59181743414635,41,41,0.3170731707317073,21,Tuesday,['NO PARKING'],0.65,0.252299691848049,0.2752,1.3171,0.059443,7.96,LOW,130.21513303391913
637,342,Byrathi Main Road,primary,13.0565214,77.65176309166667,12,11,0.6666666666666666,21,Thursday,['WRONG PARKING'],0.85,0.11327490445477856,0.3698,1.6667,0.059344,7.94,LOW,50.397573357028605
422,343,Mysore Road,primary,12.9465552875,77.5311044,8,8,0.75,19,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.85,0.06968150790142413,0.5694,1.75,0.059019,7.9,LOW,14.829191029173584
824,344,Whitefield Main Road,primary,13.004054953801088,77.75701687571429,14,14,0.0,4,Friday,['WRONG PARKING'],0.85,0.13023936309643305,0.5288,1.0,0.05854,7.84,LOW,21.623360075218688
616,345,Magadi Main Road,primary,12.98855737,77.47285443,10,10,0.4,3,Monday,['NO PARKING'],0.85,0.09347081359068925,0.524,1.4,0.058285,7.8,LOW,18.51204483291001
569,346,7th Main Road,primary,12.895355720046762,77.63595384382744,19,19,0.3157894736842105,0,Thursday,['WRONG PARKING'],0.75,0.16434377852747215,0.3586,1.3158,0.058159,7.79,LOW,45.226254863435145
765,347,Binny Mill Main Road,primary,13.01900149090909,77.58493890909091,11,11,0.5454545454545454,21,Thursday,['WRONG PARKING'],0.85,0.10378592333246321,0.4236,1.5455,0.057754,7.73,LOW,28.803804865541967
211,348,Rhenius Street,secondary,12.960416366666667,77.60156376666666,18,15,0.3888888888888889,21,Friday,['NO PARKING'],0.7,0.15826301094362202,0.3741,1.3889,0.057562,7.71,LOW,34.740531878133055
268,349,Thanisandra Main Road,primary,13.045493042857142,77.62733607142857,7,7,0.8571428571428571,8,Thursday,['NO PARKING'],0.75,0.055718449499766204,0.7414,1.8571,0.057537,7.7,LOW,10.0
762,350,Old Madras Road,primary,12.97676048095238,77.6267607047619,21,21,0.0,5,Monday,['NO PARKING'],0.85,0.17564270285442532,0.3843,1.0,0.057375,7.68,LOW,54.68701573645806
112,351,Munninarasimha Road,tertiary,13.083525488888888,77.63785164166667,36,36,0.6111111111111112,7,Wednesday,['WRONG PARKING'],0.55,0.23727340679361728,0.2711,1.6111,0.056999,7.63,LOW,66.69647096113013
423,352,Mysore Road,primary,12.945761627777776,77.52877631666667,18,18,0.4444444444444444,1,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.75,0.15826301094362202,0.3309,1.4444,0.056732,7.59,LOW,60.62405628276348
319,352,Siddhapura Road,secondary,12.946278230434782,77.58816548260869,23,23,0.391304347826087,4,Monday,['NO PARKING'],0.64,0.18595781259619928,0.3423,1.3913,0.056679,7.59,LOW,41.00495623354527
459,354,Mysore Road,primary,12.942373481818182,77.52563408181818,11,11,0.3636363636363636,5,Friday,['WRONG PARKING'],0.85,0.10378592333246321,0.47,1.3636,0.056538,7.57,LOW,23.10232290154495
399,355,4th Main Road,primary,13.0068001625,77.568148425,8,8,0.125,5,Wednesday,['NO PARKING'],0.85,0.06968150790142413,0.8445,1.125,0.056272,7.53,LOW,10.0
668,355,Outer Ring Road,trunk,12.923787685714286,77.67400878571428,7,7,0.5714285714285714,21,Friday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.95,0.055718449499766204,0.6759,1.5714,0.05622,7.53,LOW,12.213951393201675
848,357,ITPL Main Road,primary,12.973148525,77.7106923625,8,8,0.875,21,Wednesday,['WRONG PARKING'],0.85,0.06968150790142413,0.505,1.875,0.056083,7.51,LOW,17.48701511576357
516,358,4th Main Road,primary,12.958028185714284,77.5696091,14,14,0.0714285714285714,3,Tuesday,['NO PARKING'],0.85,0.13023936309643305,0.4726,1.0714,0.056054,7.5,LOW,25.80276883866109
670,359,Varthur Main Road,primary,12.938152575,77.74682604375,16,16,0.125,22,Saturday,['NO PARKING'],0.79,0.14507732566941692,0.4339,1.125,0.055946,7.49,LOW,29.255093813346843
580,359,2nd Main Road,primary,12.92727938888889,77.57801973333332,9,9,0.3333333333333333,22,Wednesday,['NO PARKING'],0.85,0.0821718892637361,0.6005,1.3333,0.055922,7.49,LOW,14.76030241659763
746,361,2nd Main Road,primary,12.87703699,77.54547549,10,10,0.1,4,Thursday,['WRONG PARKING'],0.79,0.09347081359068925,0.6852,1.1,0.055656,7.45,LOW,13.068019623741211
860,362,Mahadevapura Flyover,tertiary,12.990871508112814,77.68771663758193,23,23,0.0,0,Sunday,['NO PARKING'],0.55,0.18595781259619928,0.5426,1.0,0.055495,7.43,LOW,21.205085405324013
809,363,Hewlett Packard Avenue,residential,12.85432365172414,77.6621129448276,29,29,0.0,4,Saturday,['NO PARKING'],0.35,0.21241125236016914,0.74,1.0,0.055015,7.36,LOW,10.0
542,364,Mysore Road,primary,12.947010463636362,77.53216193636364,11,11,0.5454545454545454,19,Saturday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.85,0.10378592333246321,0.4025,1.5455,0.054877,7.35,LOW,33.32041831205686
527,365,MS Palaya Circle,secondary,13.081660786666667,77.54828322,15,14,0.2,6,Thursday,['NO PARKING'],0.73,0.1378903387635023,0.453,1.2,0.054719,7.33,LOW,24.23973233427237
741,366,HAL Airport Road,primary,12.9557370375,77.7184018625,16,16,0.0625,1,Saturday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.79,0.14507732566941692,0.449,1.0625,0.054677,7.32,LOW,27.54484409465192
233,367,Banaswadi Main Road,primary,12.999482494444443,77.62502465555556,18,18,0.0,5,Tuesday,['NO PARKING'],0.85,0.15826301094362202,0.4061,1.0,0.05463,7.31,LOW,41.46092484840722
278,368,VKRV Rao Road,residential,12.97608576511628,77.53155582093022,43,43,0.3720930232558139,7,Wednesday,['WRONG PARKING'],0.55,0.2578145921181614,0.2804,1.3721,0.054555,7.3,LOW,67.01520892253038
678,369,MBT Road,tertiary,13.03473118888889,77.73403422222222,18,18,1.0,21,Sunday,"['PARKING ON FOOTPATH', 'NO PARKING']",0.55,0.15826301094362202,0.3126,2.0,0.05442,7.29,LOW,35.015769311748414
257,370,Cambridge Road,secondary,12.974793535972449,77.62558870824651,27,27,0.074074074074074,2,Wednesday,['NO PARKING'],0.73,0.204232218015352,0.3386,1.0741,0.054222,7.26,LOW,60.487868573776296
366,371,Doddakannelli Road,tertiary,12.926635150649352,77.69482283636363,77,76,0.2467532467532467,23,Tuesday,['NO PARKING'],0.55,0.3256861568149476,0.2417,1.2468,0.05398,7.23,LOW,149.63059950332865
652,372,Magadi Main Road,primary,12.986049764285712,77.4877432,14,13,0.2857142857142857,6,Tuesday,['NO PARKING'],0.85,0.13023936309643305,0.3789,1.2857,0.053929,7.22,LOW,47.666425869345765
642,373,3rd Main Road,primary,12.905935490909092,77.59512511818183,11,10,0.5454545454545454,21,Tuesday,['NO PARKING'],0.82,0.10378592333246321,0.4097,1.5455,0.053887,7.21,LOW,29.141296279669085
379,374,Tannery Road,secondary,13.00213219375,77.61205961875,16,16,0.0625,1,Friday,['WRONG PARKING'],0.63,0.14507732566941692,0.5536,1.0625,0.053761,7.2,LOW,18.29160270925016
1,375,Dr Rajkumar Puniya Bhoomi Road,residential,12.957526399585062,77.51893800165975,241,235,0.3775933609958506,6,Thursday,['NO PARKING'],0.35,0.4599107347365565,0.2415,1.3776,0.053553,7.17,LOW,122.39180132314937
34,376,Rajgopal Nagar Main Road,primary,13.010360028571428,77.50648139285714,14,14,0.4285714285714285,20,Tuesday,['WRONG PARKING'],0.82,0.13023936309643305,0.3504,1.4286,0.05346,7.16,LOW,62.771256361848586
369,377,Shantaveri Gopalagowda Road,tertiary,12.960212827272729,77.55425949090909,11,11,1.0,21,Friday,"['NO PARKING', 'PARKING IN A MAIN ROAD', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",0.55,0.10378592333246321,0.4645,2.0,0.053029,7.1,LOW,16.84360797650069
185,378,Bellary Road,primary,13.020509023529412,77.58414544117647,17,17,0.1764705882352941,23,Friday,['WRONG PARKING'],0.79,0.15185339716516016,0.3752,1.1765,0.052955,7.09,LOW,42.57690676659166
396,378,3rd Main Road,primary,12.968760418181818,77.55933258181818,11,11,0.4545454545454545,21,Saturday,['WRONG PARKING'],0.85,0.10378592333246321,0.4125,1.4545,0.052929,7.09,LOW,30.924583519956
654,380,Kengeri Main Road,primary,12.924826071428573,77.48528428571429,7,7,0.4285714285714285,8,Friday,['NO PARKING'],0.85,0.055718449499766204,0.7814,1.4286,0.052869,7.08,LOW,10.0
736,380,9th Cross Road,secondary,12.911035968421054,77.57639358421052,19,18,0.4210526315789473,22,Monday,['WRONG PARKING'],0.7,0.16434377852747215,0.3236,1.4211,0.052904,7.08,LOW,52.43338280390875
223,382,Kodigehalli Main Road,primary,13.059883780947608,77.57665063731126,22,22,0.1363636363636363,3,Thursday,['WRONG PARKING'],0.65,0.18091241383932422,0.3938,1.1364,0.052625,7.04,LOW,32.20143924359152
266,383,Chord Road,tertiary,13.018751838095238,77.55339603333334,21,20,0.7142857142857143,19,Tuesday,['NO PARKING'],0.61,0.17564270285442532,0.2846,1.7143,0.052274,7.0,LOW,57.1372112183556
