cluster,violation_count,lat_center,lon_center,lat_std,lon_std,unique_vehicles,peak_violations,dominant_hour,dominant_day,dominant_type,peak_ratio,spread_m,hotspot_score,rank,road_name,highway_type,road_capacity_factor
409,25,13.050244292,77.494542196,0.0001102412994299,0.000285054695746,23,14,20,Monday,['WRONG PARKING'],0.56,33.92486222374153,39.0,275,Mumbai Bengaluru Highway,tertiary,0.55
25,37,12.919992332432432,77.64511590270271,0.0006385124018001,0.0001341270386322,37,2,23,Monday,['NO PARKING'],0.054054054054054,72.42170733285957,38.99999999999999,276,19th Main Road,primary,0.82
731,32,12.989470715625,77.609029653125,0.0008815629423703,0.000203341373515,31,6,6,Friday,['NO PARKING'],0.1875,100.4228560977656,38.0,277,Seppings Road,residential,0.35
723,33,13.071037566666666,77.59252954545455,0.0001248568897447,5.923073047013696e-05,31,5,0,Saturday,['WRONG PARKING'],0.1515151515151515,15.33951018967459,38.0,278,RK Road Number 7,residential,0.35
273,33,13.184098051515152,77.68783751818182,0.0001892694740989,0.000184366926018,33,5,22,Wednesday,['WRONG PARKING'],0.1515151515151515,29.328816751327853,38.0,279,Unnamed Road,tertiary,0.55
203,25,12.911082228,77.578304416,0.0003019075031079,0.000173139872836,25,12,5,Thursday,['WRONG PARKING'],0.48,38.63143765714544,37.0,280,9th Cross Road,secondary,0.7
256,33,13.058280745454544,77.59315310606061,0.0003907343471676,9.539441787282922e-05,29,4,5,Friday,['NO PARKING'],0.1212121212121212,44.64538463990118,37.0,281,Bellary Road,primary,0.85
578,34,12.95800520882353,77.56738653235294,0.0002798238594972,0.0001477558094468,34,3,5,Thursday,"['NO PARKING', 'WRONG PARKING']",0.088235294117647,35.124646715727295,37.0,282,Bazar Street,primary,0.79
354,31,12.894269156286072,77.65715222867604,0.0002767410125315,0.0001665967095646,31,6,5,Monday,['NO PARKING'],0.1935483870967742,35.85489891825932,37.0,283,Ramdev Medicals,secondary,0.63
150,29,12.99945638275862,77.48876152068966,0.0002102495151495,0.0001709630189331,29,8,5,Friday,['WRONG PARKING'],0.2758620689655172,30.079405093199533,37.0,284,Andhrahalli Main Road,primary,0.85
158,31,13.02277229032258,77.56296108387097,0.0007986439700534,0.0001735507612509,31,6,0,Sunday,['WRONG PARKING'],0.1935483870967742,90.7184507258698,37.0,285,HMT Main Road,primary,0.85
99,22,12.98377131790035,77.5291081918808,0.0001053650558397,0.0002600795532426,21,15,7,Monday,['NO PARKING'],0.6818181818181818,31.14794672743786,37.0,286,G Narayana Kumar Road,tertiary,0.55
90,36,12.997196425,77.58342141666667,0.0002369934433993,0.0003715497570982,33,1,5,Saturday,"['DOUBLE PARKING', 'WRONG PARKING']",0.0277777777777777,48.917526738694384,37.0,287,5th Main Road,primary,0.85
768,24,13.032001558333334,77.5638426625,0.0005554145744339,7.24373121090802e-05,22,13,21,Saturday,['WRONG PARKING'],0.5416666666666666,62.17313166506468,37.0,288,6th Main Road,primary,0.85
431,33,12.916986006060606,77.59686494545456,0.0002570126248598,0.0001611091382614,33,3,3,Saturday,['NO PARKING'],0.0909090909090909,33.67009745863326,36.0,289,East End A Main Road,primary,0.85
210,32,13.02905754375,77.57085678749999,9.904340507406552e-05,8.713972002829254e-05,31,4,2,Saturday,['NO PARKING'],0.125,14.64313703673768,36.0,290,Padmasri CK Venkata Ramaiah Road,residential,0.35
451,36,12.951559922222224,77.60759221666666,0.0001267415370204,0.0002945484917634,29,0,4,Tuesday,['NO PARKING'],0.0,35.59315539108731,36.0,291,Anepalya Main Road,primary,0.85
678,18,13.03473118888889,77.73403422222222,0.0001700837782798,0.0002656781280259,18,18,21,Sunday,"['PARKING ON FOOTPATH', 'NO PARKING']",1.0,35.015769311748414,36.0,292,MBT Road,tertiary,0.55
357,34,13.00288318235294,77.55331891764706,0.000315168280659,0.0001239464069753,34,2,23,Saturday,['WRONG PARKING'],0.0588235294117647,37.59177807984688,36.0,293,80 Feet Ring Road,trunk,0.95
426,33,12.903846554545456,77.58575716969698,0.0007604234047105,6.642219360470243e-05,33,3,1,Thursday,['NO PARKING'],0.0909090909090909,84.72839202059185,36.0,294,24th Main Road,primary,0.85
89,34,12.893828594117648,77.56778893529412,4.696626088303876e-05,0.0001634331461572,29,2,5,Sunday,['NO PARKING'],0.0588235294117647,18.875295564549347,36.0,295,Bikasipura Main Road,primary,0.85
907,23,12.961452673913042,77.73273667826086,0.0006348483714574,0.0001767258018801,23,13,8,Monday,['NO PARKING'],0.5652173913043478,73.14760733192645,36.0,296,Nallurahalli Road,tertiary,0.55
386,25,12.990798704,77.600697376,0.0003365433014239,0.0002372925519979,23,11,22,Wednesday,['NO PARKING'],0.44,45.70843996925292,36.0,297,Broadway Road,residential,0.35
266,21,13.018751838095238,77.55339603333334,0.0004348039115231,0.0002755227056582,20,15,19,Tuesday,['NO PARKING'],0.7142857142857143,57.1372112183556,36.0,298,Chord Road,tertiary,0.61
129,35,12.98809678,77.57246687428572,0.0003528595419602,0.0003423201480073,32,1,2,Thursday,['NO PARKING'],0.0285714285714285,54.57012657834844,36.0,299,Deena Seva Sangh Road,residential,0.35
50,29,12.961129931034485,77.5837893448276,0.0004102876265529,0.0001755919754661,29,6,0,Friday,['NO PARKING'],0.2068965517241379,49.5374083068284,35.0,300,4th Cross Road,tertiary,0.58
232,29,12.95573381724138,77.54604666896552,0.000294329953416,0.0003870738680925,28,6,23,Tuesday,['NO PARKING'],0.2068965517241379,53.975717527658,35.0,301,Mysore Road,primary,0.85
667,34,13.020269644117649,77.5376357,0.000307474007959,0.0005577761427789,31,1,2,Monday,['WRONG PARKING'],0.0294117647058823,70.69702245430062,35.0,302,Kanteerava Studio Road,residential,0.35
255,33,13.072183015151516,77.59194836060605,0.0001848548621909,0.0003925331673423,33,2,4,Sunday,['WRONG PARKING'],0.0606060606060606,48.1609042532838,35.0,303,Sahakar Nagar Road,residential,0.35
205,17,12.966973976470587,77.56811065882353,0.000385112036506,6.609165093936728e-05,15,17,21,Friday,['NO PARKING'],1.0,43.37237285474284,34.0,304,Dr TCM Royan Road,residential,0.35
714,23,13.00601505652174,77.5932052,0.000282261000793,0.0001829089639435,19,11,21,Wednesday,['NO PARKING'],0.4782608695652174,37.33413042523059,34.0,305,Jayamahal Road,primary,0.75
625,27,12.862474322222225,77.53014677407408,0.0002710348889452,0.0003171261379605,24,7,6,Tuesday,['NO PARKING'],0.2592592592592592,46.3056158281882,34.0,306,Konanakunte Main Road,primary,0.85
82,25,12.963115304,77.601300216,0.0001137190195176,0.0003301889656955,25,9,1,Friday,['NO PARKING'],0.36,38.76376328845713,34.0,307,Rhenius Street,tertiary,0.55
486,18,12.999948611111112,77.61917774444444,0.0002935429638639,0.0003712982172641,18,15,9,Saturday,['WRONG PARKING'],0.8333333333333334,52.53828728896633,33.0,308,Madhavaraya Mudaliar Road,tertiary,0.55
405,24,12.93863382826229,77.58001265730924,0.0006064824859645,0.0001811538048555,21,9,21,Tuesday,['NO PARKING'],0.375,70.25850258456308,33.0,309,RV Road,residential,0.35
319,23,12.946278230434782,77.58816548260869,0.0001002291394519,0.0003555570810256,23,9,4,Monday,['NO PARKING'],0.391304347826087,41.00495623354527,32.0,310,Siddhapura Road,secondary,0.64
496,28,13.039568771428572,77.58971244285715,0.0001153903033894,0.0001582069985498,28,4,4,Friday,['NO PARKING'],0.1428571428571428,21.73570939573669,32.0,311,Hebbal Flyover,primary,0.7
337,23,12.98127176970062,77.63059087652174,0.0003226017808081,0.0003927830465562,21,9,20,Monday,"['NO PARKING', 'PARKING ON FOOTPATH']",0.391304347826087,56.41928443313645,32.0,312,Old Madras Road,primary,0.85
461,30,12.9383264,77.59260294333333,0.0003159407593963,0.0001089224199822,28,2,3,Wednesday,['NO PARKING'],0.0666666666666666,37.09504033125037,32.0,313,8th Main Road,primary,0.85
172,30,12.914803675254124,77.63233612174828,0.0008413915818575,6.635990284407421e-05,30,2,6,Tuesday,['NO PARKING'],0.0666666666666666,93.68448863060075,32.0,314,5th Main Road,primary,0.85
475,20,12.981222975,77.640647745,0.0005114831137564,7.900785087649345e-05,20,12,7,Sunday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.6,57.44796567577206,32.0,315,100 Feet Road,residential,0.35
774,27,12.949138703703705,77.57696245185186,0.0001878663466838,0.0003914857491943,26,5,23,Friday,['NO PARKING'],0.1851851851851851,48.19942303857887,32.0,316,National High School Road,secondary,0.7
313,20,13.012959445000002,77.62655412500001,0.0001497519158119,0.0002329005816273,16,12,21,Friday,['NO PARKING'],0.6,30.734839130296653,32.0,317,Sri Vinayaka Temple Main Road,primary,0.85
385,30,12.992373543333334,77.65972197666666,0.0003349789665897,0.0003623590462524,30,1,2,Wednesday,['NO PARKING'],0.0333333333333333,54.77543380161696,31.000000000000004,318,Old Madras Road,primary,0.85
400,29,13.020083603448276,77.53203141034483,0.0002117105073356,0.0001919989236248,28,2,4,Wednesday,['NO PARKING'],0.0689655172413793,31.724438027913436,31.0,319,1st C Main Road,primary,0.85
285,29,13.004709996551725,77.59422494827585,0.00030248417371,0.000430997713471,25,1,22,Wednesday,['WRONG PARKING'],0.0344827586206896,58.44713451870628,30.000000000000004,320,VP Deenadayalu Naidu Road,residential,0.35
531,22,12.986882509090911,77.52044272727272,0.0001729344602223,0.0002710757514616,21,8,22,Sunday,['NO PARKING'],0.3636363636363636,35.691012315785024,30.000000000000004,321,Magadi Main Road,primary,0.85
658,21,12.987630909523808,77.60196520952381,0.0002599768949438,4.171654234426367e-05,19,9,23,Saturday,['WRONG PARKING'],0.4285714285714285,29.22658789240981,30.0,322,Shivaji Road,residential,0.35
28,28,13.009032121428572,77.75883044285715,0.0002580158326424,0.0001150127510788,28,2,0,Wednesday,['NO PARKING'],0.0714285714285714,31.356292297703405,30.0,323,Whitefield Main Road,primary,0.85
397,24,13.0490781125,77.49688959583334,0.0002376149484984,0.0002143979831983,23,6,5,Wednesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.25,35.52474475089123,30.0,324,Mumbai Bengaluru Highway,tertiary,0.55
217,23,12.882176008695652,77.5959350173913,0.0006717314688807,0.0001225573841595,22,7,2,Monday,['WRONG PARKING'],0.3043478260869565,75.79304652157714,30.0,325,Bannerghatta Main Road,primary,0.85
384,20,13.033555805,77.534127195,0.0004016776522157,0.0001923775112006,18,10,21,Thursday,['WRONG PARKING'],0.5,49.4360209270596,30.0,326,Watch Factory Road,tertiary,0.55
904,15,13.01674016,77.58895116000001,2.812230431543393e-05,0.0004124500104807,15,15,21,Thursday,['WRONG PARKING'],1.0,45.88824781650257,30.0,327,Taralabalu Road,residential,0.35
330,26,13.041938557692308,77.51450663076923,0.0004264258173922,0.0001562914067208,25,4,6,Thursday,['NO PARKING'],0.1538461538461538,50.4123314152345,30.0,328,KIADB Road,residential,0.35
168,28,12.911343432142855,77.64456431785713,0.000434599325095,0.0001280511965153,27,1,4,Sunday,['NO PARKING'],0.0357142857142857,50.29092402853573,29.000000000000004,329,19th Main Road,primary,0.85
447,28,12.963683014680088,77.7330920792896,0.0001064800127956,8.662657004405878e-05,28,1,3,Saturday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.0357142857142857,15.236607271653211,29.000000000000004,330,Nallurahalli Road,tertiary,0.55
510,28,12.945366239285717,77.57998551428571,0.0002582913820263,9.924169790034456e-05,22,1,5,Sunday,['NO PARKING'],0.0357142857142857,30.71379279362324,29.000000000000004,331,RV Road,secondary,0.7
809,29,12.85432365172414,77.6621129448276,5.634489215561548e-05,5.865517627572427e-05,29,0,4,Saturday,['NO PARKING'],0.0,9.028044671602776,29.0,332,Hewlett Packard Avenue,residential,0.35
320,18,12.924430933333332,77.64997707222223,9.333970216365912e-05,0.0001486034668432,18,11,21,Saturday,['NO PARKING'],0.6111111111111112,19.478931503005693,29.0,333,Outer Ring Road,trunk,0.95
180,23,12.966976191304347,77.5473767,0.0001655670748807,0.0001661888657238,23,6,22,Thursday,['WRONG PARKING'],0.2608695652173913,26.039188893225777,29.0,334,Balasubramanya Street,residential,0.35
257,27,12.974793535972449,77.62558870824651,0.0004374705699497,0.0003249222602946,27,2,2,Wednesday,['NO PARKING'],0.074074074074074,60.487868573776296,29.0,335,Cambridge Road,secondary,0.73
782,25,12.901457568,77.593775056,0.0002597510518428,0.0002380287238987,17,4,22,Tuesday,['NO PARKING'],0.16,39.10734670930413,29.0,336,Rose Garden Road,residential,0.35
543,27,12.982429907407406,77.59534998518518,0.0004394802672788,0.000434486461418,27,2,0,Wednesday,['NO PARKING'],0.074074074074074,68.59776564977982,29.0,337,Vidhan Vidhi Road,residential,0.35
68,27,12.9119428,77.65162571851852,0.0001790150144111,0.0001375265457922,25,1,6,Tuesday,['NO PARKING'],0.037037037037037,25.057478933259976,28.0,338,17th Cross Road,secondary,0.7
906,20,12.948909615,77.52327294,0.0002955127627038,0.0002814300200956,19,8,23,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.4,45.29706533490391,28.0,339,Dr Rajkumar Puniya Bhoomi Road,tertiary,0.51
615,28,12.99496360357143,77.65412555714285,6.64719962318232e-05,0.0005024167286272,18,0,0,Thursday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.0,56.25423661825285,28.0,340,4th Main Road,primary,0.85
100,26,12.906453123076924,77.57373593461539,0.0001320384922898,0.0005063065561007,26,2,0,Sunday,['NO PARKING'],0.0769230769230769,58.079681854812655,28.0,341,Dr Rajkumar Puniya Bhoomi Road,residential,0.35
470,26,12.914480994604126,77.48124542961538,0.0003609876965814,0.0002010745744341,26,2,23,Wednesday,['NO PARKING'],0.0769230769230769,45.86639024828085,28.0,342,Kengeri Main Road,primary,0.79
624,19,13.06075969473684,77.46130091578947,0.0002504124319633,0.0003705994022684,19,9,21,Saturday,['WRONG PARKING'],0.4736842105263157,49.64695140489108,28.0,343,Lakshmipura Main Road,primary,0.82
361,28,12.97029270917589,77.61018260519761,0.0001306932243238,9.073573708587784e-05,27,0,1,Wednesday,['NO PARKING'],0.0,17.66040797475783,28.0,344,Magrath Road,residential,0.35
242,17,13.016243729411764,77.54984016470587,0.0002286650026916,0.0001350587508313,17,10,21,Saturday,['WRONG PARKING'],0.5882352941176471,29.47850505058008,27.000000000000004,345,1st Main Road,primary,0.85
340,26,13.002111615384614,77.63319400384616,0.0001474907826063,0.000596579774031,26,1,5,Monday,['NO PARKING'],0.0384615384615384,68.21407963371314,27.000000000000004,346,Banaswadi Main Road,primary,0.85
736,19,12.911035968421054,77.57639358421052,5.3723893428351605e-05,0.0004693078121131,18,8,22,Monday,['WRONG PARKING'],0.4210526315789473,52.43338280390875,27.0,347,9th Cross Road,secondary,0.7
202,18,12.988633716666666,77.55882023333334,0.0001590444527201,0.0002092251137763,14,9,21,Sunday,['NO PARKING'],0.5,29.1721613181441,27.0,348,46th Cross Road,secondary,0.7
700,20,12.903957665000002,77.675959595,0.0004141371655238,6.162639963891503e-05,19,7,5,Monday,['NO PARKING'],0.35,46.47539711516124,27.0,349,Amrutha College Road,residential,0.42
252,27,12.986405314814816,77.73356517777778,0.0002960907874074,0.0001857700901932,27,0,22,Thursday,['NO PARKING'],0.0,38.79926854609206,27.0,350,Pattandur Agrahara Road,tertiary,0.55
251,25,12.937450304,77.492662016,0.0005180920996633,9.93269839129232e-05,24,2,6,Saturday,['WRONG PARKING'],0.08,58.555553574232064,27.0,351,Kengeri Main Road,primary,0.85
398,21,13.00061948095238,77.61492857142858,8.876487829685268e-05,0.0001397687309196,20,6,5,Saturday,['NO PARKING'],0.2857142857142857,18.378630966662307,27.0,352,Bouvillon Road,residential,0.35
744,16,12.94894750625,77.5361779625,0.0003052607747893,0.0004207757579726,16,10,19,Friday,['NO PARKING'],0.625,57.702533975272175,26.0,353,Mysore Road,primary,0.85
665,15,13.121409233333337,77.61926253333333,9.958647116001132e-05,0.0003915831979939,14,11,21,Monday,['WRONG PARKING'],0.7333333333333333,44.84933897303129,26.0,354,Bagaluru Main Road,primary,0.85
423,18,12.945761627777776,77.52877631666667,0.0002853065571202,0.000465718616449,18,8,1,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.4444444444444444,60.62405628276348,26.0,355,Mysore Road,primary,0.75
395,13,13.068543753846154,77.53012699230769,8.85468766193263e-05,5.729082913051017e-05,13,13,7,Wednesday,['WRONG PARKING'],1.0,11.70657407759142,26.0,356,Forest Region Road,secondary,0.7
407,18,12.99465776111111,77.60769450000001,0.0001926799484024,0.0002847125320089,18,8,8,Sunday,['NO PARKING'],0.4444444444444444,38.1599190233372,26.0,357,Kemp Road,residential,0.35
410,21,13.040550985714289,77.58976768571428,0.0002372630592523,0.0001674537616337,20,5,23,Sunday,['WRONG PARKING'],0.238095238095238,32.23485133015856,26.0,358,Hebbal Flyover,tertiary,0.55
617,22,12.909537964462489,77.55002240852906,0.0002606837411478,0.0002528798984659,22,4,5,Friday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.1818181818181818,40.31367432426117,26.0,359,Subramanyapura Main Road,primary,0.85
418,23,12.910863078260869,77.58757312173913,0.0002047343954684,0.0001727999446449,22,3,2,Wednesday,['NO PARKING'],0.1304347826086956,29.738056705465176,26.0,360,21st Main Road,primary,0.85
694,17,12.993420905882353,77.71716441764706,0.0003276225390419,0.0002587469039289,17,8,2,Monday,['WRONG PARKING'],0.4705882352941176,46.33987293189151,25.0,361,Hoodi Main Road,primary,0.82
576,20,12.987551785,77.551797935,0.0002140953606401,0.0005267373002216,19,5,23,Tuesday,['WRONG PARKING'],0.25,63.112945216660016,25.0,362,50th Cross Road,secondary,0.67
211,18,12.960416366666667,77.60156376666666,0.0002888351168156,0.0001205377802624,15,7,21,Friday,['NO PARKING'],0.3888888888888889,34.740531878133055,25.0,363,Rhenius Street,secondary,0.7
627,23,12.967143786956523,77.6004511173913,0.000323239971797,0.0001763137689998,22,2,0,Friday,['NO PARKING'],0.0869565217391304,40.8701072244964,25.0,364,D Souza Marg,secondary,0.7
575,21,12.99779390952381,77.55900355714286,0.0002717952058162,0.0007094717588236,21,4,2,Wednesday,['NO PARKING'],0.1904761904761904,84.33245074013709,25.0,365,5th Cross Road,secondary,0.7
761,13,12.9621128,77.61479802307692,0.000312771796469,2.0107923556941517e-05,12,12,8,Monday,"['NO PARKING', 'WRONG PARKING', 'DOUBLE PARKING', 'PARKING IN A MAIN ROAD']",0.9230769230769232,34.78934178282772,25.0,366,Palmgrove Road,residential,0.35
609,25,12.979535536,77.59126332,0.0002670542795638,0.0002450352712702,22,0,5,Monday,['NO PARKING'],0.0,40.23046005501481,25.0,367,Dr Ambedkar Road,residential,0.35
355,16,12.985424448193935,77.479913216875,0.0001020262086546,0.0002877958195592,15,9,7,Friday,['WRONG PARKING'],0.5625,33.89333353039377,25.0,368,Magadi Main Road,primary,0.85
383,23,12.967200982608697,77.59431437826088,0.0003237979275188,0.0003650622449504,23,2,1,Monday,['NO PARKING'],0.0869565217391304,54.1647632244733,25.0,369,Raja Ram Mohan Roy Road,residential,0.45
569,19,12.895355720046762,77.63595384382744,0.0003247668482431,0.0002460424628332,19,6,0,Thursday,['WRONG PARKING'],0.3157894736842105,45.226254863435145,25.0,370,7th Main Road,primary,0.75
223,22,13.059883780947608,77.57665063731126,0.0002243889680255,0.0001838732560031,22,3,3,Thursday,['WRONG PARKING'],0.1363636363636363,32.20143924359152,25.0,371,Kodigehalli Main Road,primary,0.65
56,16,12.9289698,77.60937519375,0.0001802985598017,3.34815863569942e-05,16,8,5,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.5,20.355289828916742,24.0,372,3rd Cross Road,primary,0.82
588,16,12.924143625,77.60946848125,0.0003145125932824,0.0001635517093299,16,8,21,Tuesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.5,39.34904330953673,24.0,373,Thavarekere Main Road,primary,0.85
711,16,12.87986626875,77.6452466375,0.0001181425732959,9.289314918905553e-05,16,8,21,Wednesday,['WRONG PARKING'],0.5,16.682086854856593,24.0,374,Singasandra,primary,0.73
71,22,12.911275856301671,77.48028518163262,0.000297547536105,0.0001294457684037,22,2,0,Sunday,['NO PARKING'],0.0909090909090909,36.01787399285737,24.0,375,Kengeri Magadi Road,residential,0.35
343,17,13.121474235294118,77.6146543117647,0.0001470431141756,0.000388360389783,17,7,22,Saturday,['WRONG PARKING'],0.4117647058823529,46.094475082658654,24.0,376,Bagaluru Main Road,primary,0.85
258,17,13.008001329411764,77.6129412647059,0.0004986333682739,0.0002496756118941,17,7,3,Friday,['NO PARKING'],0.4117647058823529,61.899112641455936,24.0,377,Tannery Road,residential,0.35
515,20,12.90582754,77.638866865,0.0002113491409217,0.0002050939971268,18,3,0,Tuesday,['WRONG PARKING'],0.15,32.689831118635624,23.0,378,Hosapalya Main Road,primary,0.82
860,23,12.990871508112814,77.68771663758193,0.0001628771220946,9.983037681977304e-05,23,0,0,Sunday,['NO PARKING'],0.0,21.205085405324013,23.0,379,Mahadevapura Flyover,tertiary,0.55
804,19,13.055681942105265,77.5942106263158,5.367818008792752e-05,0.0001192032663707,16,4,23,Tuesday,['NO PARKING'],0.2105263157894736,14.511213752535925,23.0,380,Dasarahalli Main Road,primary,0.85
592,23,12.99236720869565,77.61186339130435,0.0005029442485939,0.0002137357010908,19,0,23,Sunday,['NO PARKING'],0.0,60.65882061760237,23.0,381,Cleveland Road,secondary,0.7
488,19,12.874173978947368,77.54073692631579,0.0002134985078765,0.0003358321204962,18,4,3,Monday,['NO PARKING'],0.2105263157894736,44.17253695933376,23.0,382,NH 948,primary,0.73
693,15,12.855584,77.66431278666667,0.0002188583494931,0.0001130195297088,14,8,20,Sunday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.5333333333333333,27.34126062289525,23.0,383,Hosur Road,primary,0.75
453,14,12.95221705,77.52055331428572,0.0003764588255143,0.000289643130176,13,9,19,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.6428571428571429,52.723760310069146,23.0,384,Magadi Road,residential,0.42
504,17,13.055094394117647,77.53463920588236,0.0001286588243698,7.409309575595183e-05,17,6,5,Wednesday,['WRONG PARKING'],0.3529411764705882,16.479997681427033,23.0,385,Abbigere Main Road,primary,0.85
137,20,12.931793105,77.613808235,0.0001485884867501,0.0001804256058222,20,3,5,Friday,['NO PARKING'],0.15,25.944558264724726,23.0,386,Hosur Road,primary,0.85
439,15,12.956196846666668,77.71104457999999,0.0001014308974249,0.0003191748428201,15,8,21,Saturday,['WRONG PARKING'],0.5333333333333333,37.17436355910912,23.0,387,HAL Airport Road,primary,0.85
389,16,12.94450503125,77.52702530625,0.0003057760721373,0.0002617631511342,16,7,22,Monday,['NO PARKING'],0.4375,44.67925163990472,23.0,388,Dr Rajkumar Punya Bhoomi Road,tertiary,0.55
144,17,13.05856698235294,77.46639421764706,0.0002447164232209,0.000175587827863,17,5,21,Wednesday,['WRONG PARKING'],0.2941176470588235,33.43242112761281,22.0,389,Mumbai Bengaluru Highway,tertiary,0.55
885,17,13.11711528235294,77.57784074117647,0.0002553035307114,0.0002043147910021,17,5,22,Thursday,['NO PARKING'],0.2941176470588235,36.29622377514238,22.0,390,Doddaballapur Main Road,primary,0.85
595,21,12.88330471904762,77.54892871428572,0.0003156334925493,0.0001725585184386,20,1,4,Sunday,['NO PARKING'],0.0476190476190476,39.92930039268556,22.0,391,Anjanapura Main Road,primary,0.85
897,16,12.94743575,77.52419285,0.0003397599113098,0.0003001060234853,16,6,6,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.375,50.31869143431084,22.0,392,Dr Rajkumar Puniya Bhoomi Road,secondary,0.7
165,19,12.937911056745854,77.55751550160907,0.0002087615077803,0.000343233469792,19,3,5,Sunday,['WRONG PARKING'],0.1578947368421052,44.59252582877123,22.0,393,10th Main Road,primary,0.85
388,17,12.923014011764703,77.67008748823528,0.0001909172526329,0.0003164500096438,17,5,23,Friday,['NO PARKING'],0.2941176470588235,41.02347454068428,22.0,394,Outer Ring Road,trunk,0.95
369,11,12.960212827272729,77.55425949090909,3.297284006297267e-05,0.0001481185299312,11,11,21,Friday,"['NO PARKING', 'PARKING IN A MAIN ROAD', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",1.0,16.84360797650069,22.0,395,Shantaveri Gopalagowda Road,tertiary,0.55
819,11,13.030466727272728,77.56032729090909,0.0002450341939029,0.0001929231632191,11,11,7,Tuesday,['WRONG PARKING'],1.0,34.617250773984416,22.0,396,MS Ramaiah Road,residential,0.35
194,18,12.9912755,77.60495195555556,0.0005096363859478,0.0003488852132524,17,4,22,Friday,['NO PARKING'],0.2222222222222222,68.55543121567503,22.0,397,Sultanji Gunta Road,residential,0.35
841,12,12.957763816666665,77.5800223,0.0001961343084968,5.658338978758078e-05,12,10,20,Tuesday,['WRONG PARKING'],0.8333333333333334,22.65878074852652,22.0,398,Mavali Tank Bund Road,residential,0.35
371,17,12.974190035294118,77.56624957058823,0.0002177561851624,3.800460111370791e-05,17,5,23,Tuesday,['NO PARKING'],0.2941176470588235,24.536299773523183,22.0,399,Binny Mill Main Road,primary,0.85
436,16,12.94938933125,77.605898375,0.0003500820298518,0.0001015400971684,15,6,23,Sunday,['NO PARKING'],0.375,40.46065245869386,22.0,400,Hosur Road,primary,0.85
430,18,12.835894927777778,77.6790202,0.0002449441996602,0.0001738556026963,18,4,22,Friday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.2222222222222222,33.34130921179284,22.0,401,Hosur Road,primary,0.79
347,21,12.990580861904762,77.61214559047619,0.0002051449840387,3.513883755389776e-05,18,1,5,Friday,['NO PARKING'],0.0476190476190476,23.102724785942613,22.0,402,Memorial Road,residential,0.35
691,22,12.910619099999998,77.58514204090909,9.401007544772748e-05,0.0002871728178154,22,0,3,Friday,['WRONG PARKING'],0.0,33.54076212550313,22.0,403,9th Cross Road,secondary,0.7
561,21,12.871756680952382,77.53898005238095,0.0003041265108785,0.0001730977776232,19,0,5,Saturday,['WRONG PARKING'],0.0,38.84298658314094,21.0,404,Konanakunte Main Road,primary,0.85
532,21,12.967100142857143,77.59961473809524,9.9242272099136e-05,9.7275795943011e-05,21,0,0,Friday,['NO PARKING'],0.0,15.42524991944278,21.0,405,D Souza Marg,tertiary,0.61
262,20,13.002406935,77.75720503,0.0003759686006976,8.327836074597186e-05,20,1,2,Sunday,['NO PARKING'],0.05,42.74403387993079,21.0,406,Whitefield Main Road,primary,0.85
762,21,12.97676048095238,77.6267607047619,0.0003734442322745,0.0003213547361974,21,0,5,Monday,['NO PARKING'],0.0,54.68701573645806,21.0,407,Old Madras Road,primary,0.85
365,15,12.9782173,77.54910707999998,0.0002409655280613,0.0004365394503447,14,6,5,Sunday,['NO PARKING'],0.4,55.34784101396021,21.0,408,20th Main Road,primary,0.65
550,18,13.068108894444444,77.62940970555556,6.615638755501233e-05,0.0001699681301353,18,3,3,Sunday,['NO PARKING'],0.1666666666666666,20.245205033927856,21.0,409,80 Feet Road,residential,0.35
95,18,13.03586951111111,77.73537141666667,0.0001488209618727,0.0001908410926567,18,3,1,Wednesday,['NO PARKING'],0.1666666666666666,26.86291764681564,21.0,410,Rampura Main Road,primary,0.85
353,13,13.04992516923077,77.50765189230769,0.0002199757084488,0.0001151451725868,13,8,7,Thursday,['NO PARKING'],0.6153846153846154,27.560145065644548,21.0,411,Hesaraghatta Main Road,primary,0.85
110,19,12.966092178947369,77.59823119473684,0.0005367182776204,0.000431284033085,19,2,1,Thursday,['NO PARKING'],0.1052631578947368,76.42673857813546,21.0,412,The Chancery Pavilion Exit Road,tertiary,0.55
